start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
02/07/2004,03/07/2004,China,CHN,"Guangzhou city (Guangzhou district, Guangdong Sheng province)",Extreme temperature ,Heat wave,39,0,0,0,2004-0310,--,--
/07/2005,/07/2005,China,CHN,Shanghai city (Shanghai Shi province),Extreme temperature ,Heat wave,0,200,0,0,2005-0339,--,--
10/01/2008,05/02/2008,China,CHN,"Zhejiang Sheng, Sichuan Sheng, Anhui Sheng, Hubei Sheng, Hunan Sheng, Guizhou Sheng, Guangxi Zhuangzu Zizhiqu, Jiangxi Sheng provinces, Shanghai city (Shanghai Shi province)",Extreme temperature ,Severe winter conditions,129,77000000,21100000,1600000,2008-0020,Cold wave,--
14/02/2008,18/02/2008,China,CHN,Yunnan Sheng province,Extreme temperature ,Severe winter conditions,16,0,0,0,2008-0073,Snow/ice,--
01/01/2011,24/01/2011,China,CHN,"Sichuan Sheng, Jiangxi Sheng, Guizhou Sheng, Yunnan Sheng, Anhui Sheng, Hunan Sheng, Hubei Sheng, Guangxi Zhuangzu Zizhiqu provinces",Extreme temperature ,Cold wave,2,4033472,281000,0,2011-0002,--,--
07/02/2012,09/02/2012,China,CHN,Xizang Zizhiqu province,Extreme temperature ,Severe winter conditions,0,50650,20200,0,2012-0559,--,--
01/07/2013,15/08/2013,China,CHN,Shanghai Shi province,Extreme temperature ,Heat wave,40,0,0,0,2013-0582,--,--
20/01/2016,26/01/2016,China,CHN,"Yakeshi city (Hulunbuir district, Nei Mongol Zizhiqu province), Harbin district (Heilongjiang Sheng province), Mohe area (Daxing'anling district, Heilongjiang province), Changsha district (Hunan Sheng province), Changchun district (Jilin Sheng province), Zhejiang Sheng, Beijing Shi, Hainan Sheng, Shanghai Shi provinces",Extreme temperature ,Cold wave,5,0,1600000,0,2016-0023,--,--
/06/2000,/06/2000,Croatia,HRV,"Zagreb city (Zagreb province), Split city (Split-dalmatija province), Osijek city (Osijek-baranja province), Rijeka city (Primorje-gorski Kota province)",Extreme temperature ,Heat wave,40,200,240000,0,2000-0324,--,--
/07/2003,/07/2003,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-Neretva, Grad Zagreb, Istra, Karlovac, Koprivnica-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, ibenik, Sisak-moslavina, Slavonski Brod-posav, Split-dalmatija, Varazdin, Virovitica-podravina, Vukovar-srijem, Zadar-Knin, Zagreb provinces",Extreme temperature ,Heat wave,788,0,0,0,2003-0391,Drought,--
27/12/2005,30/12/2005,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-neretva, Grad Zagreb, Istra, Karlovac, Koprivnica-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, Sibenik, Sisak-moslavina, Slavonski Brod-posav, Split-dalmatija, Varazdin, Virovitica-podravina, Vukovar-srijem, Zadar-knin, Zagreb provinces",Extreme temperature ,Severe winter conditions,5,0,0,0,2005-0713,Snow/ice,--
18/12/2010,/12/2010,Croatia,HRV,Cakovec city (Medimurje province),Extreme temperature ,Cold wave,0,0,0,0,2010-0633,--,--
/02/2012,/02/2012,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-Neretva, Grad Zagreb, Istra, Karlovac, Koprivinca-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, ibenik, Sisak-moslavia, Slavonski Brod-posav, Split-dalmatija, Varazdin, Vukovar-srijem, Zadar-Knin, Zagrb, Virovitica-podravina provinces",Extreme temperature ,Cold wave,3,0,0,0,2012-0019,--,--
07/12/2012,31/12/2012,Croatia,HRV,"Bjelovar-bilogora, Dubrovnik-neretva, Grad Zagreb, Istra, Karlovac, Koprivnica-krizevci, Krapina-zagorje, Lika-senj, Medimurje, Osijek-baranja, Pozega-slavonija, Primorje-gorski Kota, Sibenik, Sisak-moslavina, Slavonski Brod-posav, Split- dalmatija, Varazdin, Virovitica-podravina, Vukovar-srijem, Zadar-knin, Zagreb provinces",Extreme temperature ,Cold wave,4,0,0,0,2012-0485,--,--
10/08/1998,10/08/1998,Cyprus,CYP,,Extreme temperature ,Heat wave,52,100,0,0,1998-0241,--,--
/07/2000,/07/2000,Cyprus,CYP,Nicosia province,Extreme temperature ,Heat wave,5,400,0,0,2000-0398,--,--
/06/2007,/07/2007,Cyprus,CYP,"Famgusta, Kyrenia, Larnaca, Limassol, Nicosia, Paphos provinces",Extreme temperature ,Heat wave,4,0,0,0,2007-0235,--,--
/07/2003,/07/2003,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severocesky, Severomoravsky, Stredocesky, Vychodocesky, Zapadocesky provinces",Extreme temperature ,Heat wave,418,0,0,0,2003-0391,--,--
27/12/2005,/01/2006,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severomoravsky, Stredocesky, Vychodocesky provinces",Extreme temperature ,Severe winter conditions,15,0,0,0,2005-0713,--,--
/11/2010,/12/2010,Czech Republic (the),CZE,Praha city (Praha province),Extreme temperature ,Cold wave,12,0,0,0,2010-0615,--,--
/01/2012,/02/2012,Czech Republic (the),CZE,Opava district (Severomoravsky province),Extreme temperature ,Cold wave,25,0,0,0,2012-0019,--,--
07/12/2012,07/12/2012,Czech Republic (the),CZE,"Jihocesky, Jihomoravsky, Praha, Severocesky, Severomoravsky, Stredocesky, Vychodocesky, Zapadocesky provinces",Extreme temperature ,Cold wave,7,0,0,0,2012-0485,--,--
10/11/1981,10/11/1981,Czechoslovakia,CSK,,Extreme temperature ,Severe winter conditions,0,0,0,0,1981-0215,--,--
15/01/1982,15/01/1982,Czechoslovakia,CSK,,Extreme temperature ,Severe winter conditions,0,0,0,0,1982-0300,--,--
15/01/1985,15/01/1985,Czechoslovakia,CSK,,Extreme temperature ,Cold wave,0,0,0,0,1985-0247,--,--
12/06/1995,12/06/1995,Egypt,EGY,Nord,Extreme temperature ,Heat wave,32,0,0,0,1995-0355,--,--
07/07/1996,07/07/1996,Egypt,EGY,,Extreme temperature ,Heat wave,22,0,0,0,1996-0367,--,--
/01/2000,/01/2000,Egypt,EGY,"Kalyoubia, Shrkia, Fayoum province",Extreme temperature ,Cold wave,3,105,0,0,2000-0092,--,--
09/08/2015,09/08/2015,Egypt,EGY,"Cairo, Qena provinces ; Marsa Matruh district (Matrouh province)",Extreme temperature ,Heat wave,110,66,0,0,2015-0342,--,--
/11/2006,/11/2006,El Salvador,SLV,Santa Tecla district (La Libertad province),Extreme temperature ,Cold wave,1,0,0,0,2006-0709,--,--
/01/2006,/01/2006,Estonia,EST,"Lääne maakond, Põlva maakond, Tartu maakond, Valga maakond, Võru maakond provinces",Extreme temperature ,Severe winter conditions,3,0,0,0,2005-0713,--,--
/02/2012,/02/2012,Estonia,EST,"Harju maakond, Hiiu maakond, Ida-Viru maakond, Jarva maakond, Jõgeva maakond, Laane-Viru maakond, Laane maakond, Parnu maakond, Polva maakond, Rapla maakond, Saare maakond, Tartu maakond, Valga maakond, Viljandi maakond, Viljandi maakond, Voru maakond provinces + Administrative unit not available province",Extreme temperature ,Cold wave,1,0,0,0,2012-0019,--,--
15/01/1985,30/01/1985,France,FRA,Countrywide,Extreme temperature ,Cold wave,0,0,0,132300,1985-0251,--,--
24/07/1990,24/07/1990,France,FRA,Southwestern,Extreme temperature ,Heat wave,5,0,0,0,1990-0085,--,--
/02/1991,/02/1991,France,FRA,,Extreme temperature ,Cold wave,20,0,0,0,1991-0020,--,--
20/04/1991,21/04/1991,France,FRA,"Champagne, Cognac, Provence, Touraine, Bordeaux",Extreme temperature ,Cold wave,0,0,772000,0,1991-0497,--,--
04/01/1997,04/01/1997,France,FRA,South,Extreme temperature ,Cold wave,23,10000,0,0,1997-0006,--,--
01/08/2003,20/08/2003,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",Extreme temperature ,Heat wave,19490,0,4400000,0,2003-0391,Drought,--
23/11/2005,27/11/2005,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",Extreme temperature ,Cold wave,6,0,0,0,2005-0655,Snow/ice,--
27/12/2005,30/12/2005,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes provinces",Extreme temperature ,Severe winter conditions,2,0,0,0,2005-0713,Snow/ice,Snow/ice
15/07/2006,23/07/2006,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",Extreme temperature ,Heat wave,1388,0,0,0,2006-0383,--,--
06/01/2009,08/01/2009,France,FRA,"Ile-de-France, Nord-Pas-de-Calais, Provence-Alpes-Cote-d'Azur provinces",Extreme temperature ,Cold wave,2,0,0,0,2008-0633,--,--
14/01/2009,14/01/2009,France,FRA,"Lyon city (Rhone district, Rhone-Alpes province)",Extreme temperature ,Severe winter conditions,3,200,0,0,2009-0029,--,--
18/12/2009,19/12/2009,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes provinces",Extreme temperature ,Cold wave,2,0,0,0,2009-0571,--,--
28/11/2010,01/12/2010,France,FRA,"Bretagne, Auvergne, Rhones-Alpes provinces",Extreme temperature ,Cold wave,3,0,0,0,2010-0615,--,--
/02/2012,/02/2012,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",Extreme temperature ,Cold wave,12,0,0,0,2012-0019,--,--
29/06/2015,09/08/2015,France,FRA,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",Extreme temperature ,Heat wave,3275,0,0,0,2015-0410,--,--
04/01/1997,04/01/1997,Germany,DEU,,Extreme temperature ,Cold wave,30,0,0,0,1997-0005,--,--
/08/2003,/08/2003,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Nierdersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",Extreme temperature ,Heat wave,9355,0,1650000,10000,2003-0391,Drought,--
25/11/2005,27/11/2005,Germany,DEU,Nordrhein-Westfalen province,Extreme temperature ,Cold wave,1,165,300000,150000,2005-0655,Snow/ice,--
22/01/2006,28/01/2006,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",Extreme temperature ,Severe winter conditions,10,0,0,0,2005-0713,--,--
15/07/2006,23/07/2006,Germany,DEU,"Dresden city (Dresden district, Sachsen province), Brombach lake (Mittelfranken district, Bayern province)",Extreme temperature ,Heat wave,2,0,0,0,2006-0383,--,--
05/01/2009,/01/2009,Germany,DEU,"Berlin, Brandenburg, Bremen, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Sachsen, Sachsen-Anhalt, Thueringen provinces",Extreme temperature ,Cold wave,1,0,0,0,2008-0633,--,--
18/12/2009,25/01/2010,Germany,DEU,"Bayern, Berlin, Hamburg provinces, Leipzig district (Sachsen province), Hanover city (no Admin 2, Niedersachsen province), Gruenow city (no admin 2, Brandenburg province)",Extreme temperature ,Cold wave,14,0,0,0,2009-0571,--,--
28/11/2010,01/12/2010,Germany,DEU,"Querfurt area (Sachsen-Anhalt province), Frankfurt airport (Darmstadt district, Hessen province)",Extreme temperature ,Cold wave,1,0,0,0,2010-0615,--,--
/02/2012,/02/2012,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlon, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",Extreme temperature ,Cold wave,4,0,0,0,2012-0019,--,--
07/12/2012,31/12/2012,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",Extreme temperature ,Cold wave,2,0,0,0,2012-0485,--,--
/01/1979,/01/1979,Germany Fed Rep,DFR,North,Extreme temperature ,Cold wave,0,0,80000,0,1979-0014,--,--
05/08/1985,05/08/1985,Greece,GRC,Countrywide,Extreme temperature ,Heat wave,20,0,0,0,1985-0257,--,--
20/07/1987,31/07/1987,Greece,GRC,,Extreme temperature ,Heat wave,1000,0,0,0,1987-0596,--,--
03/07/1988,03/07/1988,Greece,GRC,,Extreme temperature ,Heat wave,56,0,0,0,1988-0298,--,--
05/02/1991,05/02/1991,Greece,GRC,,Extreme temperature ,Cold wave,5,0,0,0,1991-0034,--,--
/07/2000,/07/2000,Greece,GRC,"Anatoliki Makedonia Kai Thraki, Attiki, Dytiki Ellada, Dytiki Makedonia, Ionioi Nisoi, Ipeiros, Kentriki Makedonia, Kriti, Peloponnisos, Sterea Ellada, Thessalia, Voreio Aigaio, Notio Aigaio provinces",Extreme temperature ,Heat wave,27,176,3000,0,2000-0379,--,--
/06/2007,/07/2007,Greece,GRC,"Corfu Isl. (kerkyras district, Ionioi Nisoi province), Sterea Ellada, Peloponnisos, Thessalia, Dytiki Ellada, Attiki, Notio Aigaio province",Extreme temperature ,Heat wave,16,0,0,0,2007-0235,Wildfire,--
/02/2012,/02/2012,Greece,GRC,"Anatoliki Makedonia Kai Thraki, Attiki, Dytiki Ellada, Dytiki Makedonia, Ionioi Nisoi, Ipeiros, Kentriki Makedonia, Kriti, Notio Aigaio, Peloponnisos, Sterea Elleda, Thessalia, Voreio Aigaio provinces",Extreme temperature ,Cold wave,5,0,0,0,2012-0019,--,--
/11/2001,/11/2001,Guatemala,GTM,"El Progreso, Jalapa, Chiquimula, Zacapa, Jutiapa provinces",Extreme temperature ,Cold wave,0,1850,0,0,2001-0753,--,--
/11/2006,23/11/2006,Guatemala,GTM,"Alta Verapaz, Baja Verapaz, Chimaltenango, Chiquimula, El Progreso, Escuintla, Guatemala, Huehuetenango, Izabal, Jalapa, Jutiapa, Petén, Quetzaltenango, Quiché, Retalhuleu, Sacatepéquez, San Marcos, Santa Rosa, Sololá, Suchitepéquez, Totonicapán, Zacapa provinces",Extreme temperature ,Cold wave,6,0,0,0,2006-0709,--,--
/12/2011,/12/2011,Guatemala,GTM,"Huehuetenango, Quiche, San Marcos, Solola, Quetzaltenango, Sacatepequez, Guatemala, Jalapa, Chiquimula provinces",Extreme temperature ,Cold wave,0,2643,0,0,2011-0513,--,--
/11/2014,/01/2015,Guatemala,GTM,"Alta Verapaz, Guatemala, Huehuetenango, Jalapa, Quetzaltenango, Quiché, Sacatepéquez, San Marcos, Solola, Totonicapan provinces",Extreme temperature ,Severe winter conditions,0,8141,0,0,2014-0528,--,--
28/11/1987,28/11/1987,Hong Kong,HKG,,Extreme temperature ,Cold wave,10,7,0,0,1987-0296,--,--
/12/2001,/12/2001,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces",Extreme temperature ,Cold wave,81,0,0,0,2001-0686,--,--
27/12/2005,/01/2006,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces",Extreme temperature ,Severe winter conditions,48,0,0,0,2005-0713,Snow/ice,--
/07/2007,/07/2007,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrad, Fejer, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nograd, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprem, Zala provinces",Extreme temperature ,Heat wave,500,0,0,0,2007-0235,--,--
/01/2008,/01/2008,Hungary,HUN,Battonya city (Bekes province),Extreme temperature ,Cold wave,17,500,0,0,2008-0007,--,--
/02/2012,/02/2012,Hungary,HUN,"Bacs-kiskun, Baranya, Bekes, Borsod-abauj-zemplen, Budapest, Csongrád, Fejér, Gyor-moson-sopron, Hajdu-bihar, Heves, Jasz-nagykun-szolnok, Komarom-esztergom, Nógrád, Pest, Somogy, Szabolcs-szatmar-bereg, Tolna, Vas, Veszprém, Zala",Extreme temperature ,Cold wave,16,0,0,0,2012-0019,--,--
/06/1953,/06/1953,India,IND,,Extreme temperature ,Heat wave,400,0,0,0,1953-0042,--,--
/05/1958,/05/1958,India,IND,,Extreme temperature ,Heat wave,651,0,0,0,1958-0031,--,--
/12/1961,/12/1961,India,IND,,Extreme temperature ,Cold wave,400,0,0,0,1961-0055,--,--
/06/1965,/06/1965,India,IND,,Extreme temperature ,Heat wave,100,0,0,0,1965-0096,--,--
05/01/1973,05/01/1973,India,IND,"Uttar Pradesh, Bihar",Extreme temperature ,Cold wave,115,0,0,0,1973-0009,--,--
23/12/1973,23/12/1973,India,IND,"Bihar, Delhi",Extreme temperature ,Cold wave,146,0,0,0,1973-0054,--,--
/05/1978,/05/1978,India,IND,,Extreme temperature ,Heat wave,150,0,0,0,1978-0063,--,--
/05/1979,/05/1979,India,IND,Bihar,Extreme temperature ,Heat wave,300,0,0,0,1979-0045,--,--
/07/1979,/07/1979,India,IND,Rajasthan,Extreme temperature ,Heat wave,100,0,0,0,1979-0061,--,--
/01/1980,/01/1980,India,IND,Bihar,Extreme temperature ,Cold wave,79,0,0,0,1980-0012,--,--
29/04/1980,29/04/1980,India,IND,"Bihar, Uttar Pradesh states",Extreme temperature ,Heat wave,50,0,0,0,1980-0357,--,--
/01/1981,/01/1981,India,IND,Northern,Extreme temperature ,Cold wave,300,0,0,0,1981-0003,--,--
/12/1982,/12/1982,India,IND,Northern,Extreme temperature ,Cold wave,400,0,0,0,1982-0129,--,--
/12/1984,/12/1984,India,IND,Northeast,Extreme temperature ,Cold wave,290,0,0,0,1984-0115,--,--
06/06/1985,06/06/1985,India,IND,Bihar,Extreme temperature ,Heat wave,103,0,0,0,1985-0069,--,--
26/12/1985,26/12/1985,India,IND,"Bihar, Uttar Pradesh, Jammu and Kashmir, Gujarat",Extreme temperature ,Cold wave,225,0,144000,0,1985-0141,--,--
/06/1987,/06/1987,India,IND, Rajasthan,Extreme temperature ,Heat wave,100,0,0,0,1987-0104,--,--
/05/1988,/05/1988,India,IND,"Northern, Western, Central India",Extreme temperature ,Heat wave,418,200,0,0,1988-0183,--,--
/05/1988,/05/1988,India,IND,Rajasthan,Extreme temperature ,Heat wave,32,0,0,0,1988-0190,--,--
/12/1989,/12/1989,India,IND,Bihar,Extreme temperature ,Cold wave,109,0,0,0,1989-0235,--,--
/01/1989,/01/1989,India,IND,,Extreme temperature ,Cold wave,18,0,0,0,1989-0427,--,--
29/12/1990,29/12/1990,India,IND,"North, West",Extreme temperature ,Cold wave,86,0,0,0,1990-0423,--,--
/01/1990,/01/1990,India,IND,"Haryana, Punjab, Jammu, Himachal Pradesh, Rajasthan states",Extreme temperature ,Cold wave,178,0,0,0,1990-0632,--,--
/01/1992,/01/1992,India,IND,Bihar state,Extreme temperature ,Cold wave,275,0,0,0,1992-0500,--,--
/05/1994,/05/1994,India,IND,"New Delhi, Rajasthan, Madhya Pradesh",Extreme temperature ,Heat wave,161,0,0,0,1994-0624,--,--
08/05/1995,21/06/1995,India,IND,"Bihar, Punjab, Haryana and Jammu, Kashmir, Tamil Nadu, Maharashtra, Orissa, Uttar Pradesh, New Delhi, Rajasthan, Madhya Pradesh",Extreme temperature ,Heat wave,558,0,0,0,1995-0112,--,--
26/05/1998,26/05/1998,India,IND,"Orissa, Andhra Pradesh, Rajasthan, Madhya Pradesh, Uttar Pradesh, Gujarat states",Extreme temperature ,Heat wave,2541,0,0,0,1998-0217,--,--
15/12/1998,15/12/1998,India,IND,"Uttar Pradesh, Bihar, Rajasthan, Jammu and Cachemire states",Extreme temperature ,Cold wave,100,0,0,0,1998-0455,--,--
/04/1999,/04/1999,India,IND,"Orissa, Andhra Pradesh, Gujurat, Uttar Pradesh",Extreme temperature ,Heat wave,140,0,0,0,1999-0125,--,--
/01/2000,/01/2000,India,IND,"Bihar, Uttar Pradesh, West Bengal provinces",Extreme temperature ,Cold wave,275,0,0,0,2000-0020,--,--
/04/2000,/04/2000,India,IND,"Andhra Pradesh, Chhattisgarh, Gujarat, Madhya Pradesh, Orissa, Rajasthan provinces",Extreme temperature ,Heat wave,7,0,0,0,2000-0223,--,--
/01/2001,/01/2001,India,IND,"Uttar Pradesh, Bihar, Punjab provinces",Extreme temperature ,Cold wave,125,0,0,0,2001-0011,--,--
/12/2001,/12/2001,India,IND,"Uttar Pradesh, Rajasthan provinces",Extreme temperature ,Cold wave,48,0,0,0,2001-0681,--,--
10/05/2002,22/05/2002,India,IND,"Madhya Pradesh, Andhra Pradesh, Uttar Pradesh, Delhi, Rajasthan, Punjab, Haryana, Orissa, West Bengal provinces",Extreme temperature ,Heat wave,1030,0,0,0,2002-0290,--,--
/12/2002,/12/2002,India,IND,"Bihar, Uttar Pradesh, Himachal Pradesh, Rajasthan, Jharkhand, Jammu and Kashmir, Punjab, Haryana, Delhi provinces",Extreme temperature ,Cold wave,900,0,0,0,2002-0818,--,--
14/05/2003,06/06/2003,India,IND,"Andhra Pradesh, Orissa, Tamil Nadu, Vidarbha (=part of Maharashtra), Chhattisgarh, Jharkland, Uttar Pradesh, Rajasthan, Madhya Pradesh, Bihar provinces",Extreme temperature ,Heat wave,1210,0,400000,0,2003-0250,Drought,--
15/12/2003,/01/2004,India,IND,"Uttar Pradesh, Himachal Pradesh, Haryana, Jammu and Kashmir provinces",Extreme temperature ,Cold wave,400,0,0,0,2003-0636,--,--
/06/2005,/06/2005,India,IND,"Uttar Pradesh, Bihar, West Bengal, Orissa, Maharashtra, Andhra Pradesh provinces",Extreme temperature ,Heat wave,329,0,0,0,2005-0323,--,--
/12/2005,/01/2006,India,IND,"Uttar Pradesh, Punjab, Haryana, Himachal Pradesh, Delhi, Bihar, Rajasthan, Jammu and Kashmir provinces",Extreme temperature ,Severe winter conditions,180,0,0,0,2005-0701,--,--
/05/2006,/05/2006,India,IND,"Uttar Pradesh, Orissa, Punjab, Delhi provinces",Extreme temperature ,Heat wave,47,0,0,0,2006-0237,--,--
/04/2007,/06/2007,India,IND,"Uttar Pradesh, Rajasthan, Punjab, Delhi provinces",Extreme temperature ,Heat wave,72,0,0,0,2007-0207,--,--
/12/2007,/01/2008,India,IND,"Uttar Pradesh, Jammu and Kashmir, Gujarat provinces",Extreme temperature ,Cold wave,47,0,0,0,2007-0674,--,--
11/03/2007,14/03/2007,India,IND,Jammu and Kashmir province,Extreme temperature ,Cold wave,66,25,0,0,2007-0687,Snow/ice,Rain
/12/2008,/01/2009,India,IND,"Uttar Pradesh, Bihar, Haryana, Punjab, Himachal Pradesh, Uttarakhand, Jammu and Kashmir provinces",Extreme temperature ,Cold wave,70,0,0,0,2008-0616,--,--
14/04/2009,26/06/2009,India,IND,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",Extreme temperature ,Heat wave,120,25,0,0,2009-0175,--,--
02/01/2010,13/01/2010,India,IND,"Srinagar city ('72808' district, '40424' Jammu and Kashmir province), Uttar Pradesh, Himachal Pradesh, Delhi, Bihar provinces",Extreme temperature ,Cold wave,100,0,0,0,2009-0595,--,--
/03/2010,/05/2010,India,IND,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",Extreme temperature ,Heat wave,250,0,0,0,2010-0206,--,--
01/01/2011,18/01/2011,India,IND,"Delhi province, Allahabad, Pratapgarh, Jaunpur, Bara Banki districts (Uttar Pradesh province), Sundernagar city (Mandi district, Himachal Pradesh province), Bhuntar city (Kullu district, Himachal Pradesh province), Shimla, Solan districts (Himachal Pradesh province), Leh city ('40422' Jammu and Kashmir province), Qazigund city ('40425' Jammu and Kashmir province), Bihar province",Extreme temperature ,Cold wave,80,0,0,0,2011-0007,--,--
16/12/2011,31/12/2011,India,IND,"Uttar Pradesh, Punjab, Haryana provinces",Extreme temperature ,Cold wave,132,0,0,0,2011-0643,--,--
15/01/2012,17/01/2012,India,IND,"Karimnagar, Vishakhapatnam, Guntur districts (Andhra Pradesh province)",Extreme temperature ,Cold wave,15,0,0,0,2012-0015,--,--
22/12/2012,20/01/2013,India,IND,"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces",Extreme temperature ,Cold wave,249,0,0,0,2012-0538,--,--
1/04/2013,30/05/2013,India,IND,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",Extreme temperature ,Heat wave,557,0,0,0,2013-0208,--,--
