affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,17/10/2012,22,-78.8198245,0,-6.381903200000001,17/10/2012,3,1,1
0,02/12/1996,23,106.6878517,0,26.5564476,02/12/1996,3,1,1
0,22/07/2009,23,130.9120863,0,45.2145824,22/07/2009,3,1,1
0,17/11/2009,23,123.5154083,0,42.0536939,17/11/2009,3,1,1
0,13/09/2004,23,103.8862926,0,22.5436383,13/09/2004,3,1,1
0,/04/1973,25,-79.7068357,0,0.9009003999999999,/04/1973,3,1,1
0,/11/1948,25,11.1925148,0,43.7928456,/11/1948,3,1,1
0,/07/1988,25,-118.3049844,0,34.0612439,/07/1988,3,1,1
0,06/02/1991,25,73.084429,0,33.7371879,06/02/1991,3,1,1
0,/02/1965,26,-71.62201,0,-33.0519512,/02/1965,3,1,1
0,/05/1986,26,-76.5357219,0,3.2678043,/05/1986,3,1,1
0,05/03/1998,26,76.9513432,0,30.8431882,05/03/1998,3,1,1
0,//1981,26,-66.6133213,0,18.4338406,//1981,3,1,1
0,20/06/2008,27,-90.5154638,0,14.6518608,20/06/2008,3,1,1
0,/10/1956,27,72.5167045,0,23.0020117,/10/1956,3,1,1
0,16/07/2001,27,79.03625439999999,0,30.2449254,16/07/2001,3,1,1
0,21/09/2010,27,-99.0399613,0,19.3928292,21/09/2010,3,1,1
0,/07/1974,27,79.8563147,0,6.881868799999999,/07/1974,3,1,1
0,/10/1977,27,79.8563147,0,6.881868799999999,/10/1977,3,1,1
0,/02/1976,27,-100.9197982,0,34.3275516,/02/1976,3,1,1
0,/12/1952,28,12.6049021,0,47.2755254,/12/1952,3,1,1
0,27/07/2009,28,130.3990407,0,33.5896991,26/07/2009,3,1,1
0,/03/1956,30,-92.94327229999999,0,40.7394878,/03/1956,3,1,1
0,23/10/1974,30,-51.136181,0,-29.7216369,23/10/1974,3,1,1
0,27/04/1989,30,-35.4194892,0,-5.6344226,27/04/1989,3,1,1
0,24/10/1979,30,-71.54888509999999,0,-33.0464455,24/10/1979,3,1,1
0,/01/1982,30,-76.5357219,0,3.2678043,/01/1982,3,1,1
0,08/05/1932,30,4.8240999,0,45.7477113,08/05/1932,3,1,1
0,/02/1954,30,72.5167045,0,23.0020117,/02/1954,3,1,1
0,16/09/1990,30,88.59564429999999,0,27.2810009,16/09/1990,3,1,1
0,/08/1975,30,139.8421525,0,35.8190837,/08/1975,3,1,1
0,/05/1962,30,35.90045,0,31.943316,/05/1962,3,1,1
0,24/06/1989,31,-53.0767976,0,-25.7567717,24/06/1989,3,1,1
0,27/11/1965,32,-75.5251432,0,5.0836435,27/11/1965,3,1,1
0,16/01/1991,33,112.7462085,0,-7.272727400000001,16/01/1991,3,1,1
0,27/02/1990,33,-80.6987225,0,-5.1672198,27/02/1990,3,1,1
0,30/11/2011,34,97.5220167,0,1.2136186,30/11/2011,3,1,1
0,28/11/1996,34,24.7873342,0,-28.7095393,28/11/1996,3,1,1
0,11/05/2003,35,108.6683515,0,26.9611401,11/05/2003,3,1,1
0,07/07/2016,35,117.1671781,0,39.1357445,07/07/2016,3,1,1
0,/06/1986,35,-76.5357219,0,3.2678043,/06/1986,3,1,1
0,/03/1956,36,-92.94327229999999,0,40.7394878,/03/1956,3,1,1
0,09/10/1995,37,119.987813,0,36.312803,09/10/1995,3,1,1
0,19/08/1998,37,79.10782809999999,0,30.5313584,19/08/1998,3,1,1
0,13/11/1930,40,4.8240999,0,45.7477113,13/11/1930,3,1,1
0,/02/1956,40,139.8421525,0,35.8190837,/02/1956,3,1,1
0,//1981,40,139.8421525,0,35.8190837,//1981,3,1,1
0,/01/1960,40,121.0470121,0,14.5509577,/01/1960,3,1,1
0,12/09/1976,40,37.8876856,0,40.9831783,12/09/1976,3,1,1
0,07/06/1989,41,72.5167045,0,23.0020117,07/06/1989,3,1,1
0,/03/1962,41,-74.9375742,0,-14.833938,/03/1962,3,1,1
0,/06/2000,43,78.7198815,0,28.8283199,/06/2000,3,1,1
0,06/02/1988,43,112.7462085,0,-7.272727400000001,06/02/1988,3,1,1
0,29/09/2010,44,-96.0631798,0,17.0975988,28/09/2010,3,1,1
0,16/03/1996,44,74.35032660000002,0,34.80822819999999,16/03/1996,3,1,1
0,16/08/1965,45,-60.62551619999999,0,-32.9539718,16/08/1965,3,1,1
0,07/06/1991,45,-76.1822813,0,4.3380173,03/06/1991,3,1,1
0,08/08/2009,45,80.0409178,0,29.7867632,08/08/2009,3,1,1
0,/12/1954,47,-76.5357219,0,3.2678043,/12/1954,3,1,1
0,/07/1994,48,120.312235,0,36.068854,/07/1994,3,2,1
0,06/09/2010,48,98.4916272,0,25.0113799,06/09/2010,3,2,1
0,30/09/1996,48,77.660417,0,13.002206,30/09/1996,3,2,1
0,14/03/2004,48,77.0636419,0,43.4041885,14/03/2004,3,2,1
0,16/12/1959,48,71.83702470000001,0,35.3165434,16/12/1959,3,2,1
0,12/09/1989,49,81.19867239999999,0,29.5506084,12/09/1989,3,2,1
0,15/05/1966,50,-78.5018595,0,-0.1918103,15/05/1966,4,2,1
0,10/01/1982,50,99.089536,0,2.928373,10/01/1982,4,2,1
0,/06/1958,52,72.5167045,0,23.0020117,/06/1958,4,2,1
0,04/11/1909,53,-71.1148461,0,42.3104164,04/11/1909,4,2,1
0,09/11/2001,55,77.19113899999999,0,8.4990765,09/11/2001,4,2,1
0,09/12/1999,56,100.3531245,0,-0.9332473,09/12/1999,4,2,1
0,04/08/1999,58,121.0469028,0,14.5506214,04/08/1999,4,2,1
0,/02/1985,60,107.891805,0,34.37329709999999,/02/1985,4,2,1
0,11/02/1976,60,-80.23009069999999,0,-1.8139849,11/02/1976,4,2,1
0,09/08/1992,60,92.8476415,0,24.6814368,09/08/1992,4,2,1
0,//1966,64,114.2099926,0,22.3565893,//1966,4,2,1
0,05/11/1978,64,82.75635989999999,0,25.6448481,05/11/1978,4,2,1
0,/09/1983,67,88.59564429999999,0,27.2810009,/09/1983,4,2,1
0,08/04/1987,70,69.19851489999999,0,34.53980689999999,08/04/1987,4,2,1
0,26/01/1972,70,-72.224238,0,7.668762399999999,26/01/1972,4,2,1
0,//1983,70,139.8421525,0,35.8190837,//1983,4,2,1
0,31/12/1981,70,-79.189785,0,-7.7421694,31/12/1981,4,2,1
0,05/06/2009,72,107.7735002,0,29.3287623,05/06/2009,4,2,1
