affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,05/10/1984,0,2.1751967,0,43.0794485,05/10/1984,1,1,1
0,21/11/1984,0,2.1751967,0,43.0794485,21/11/1984,1,1,1
0,/08/1985,0,2.1751967,0,43.0794485,/08/1985,1,1,1
0,09/12/1990,0,3.415671,0,46.1325096,09/12/1990,1,1,1
0,24/12/2010,0,2.3361873,0,49.1494805,23/12/2010,1,1,1
0,16/12/2011,0,-2.1490563,0,47.3273819,15/12/2011,1,1,1
0,14/02/2014,0,-2.1490563,0,47.3273819,14/02/2014,1,1,1
0,10/06/2014,0,-0.5964398,0,44.8463194,08/06/2014,1,1,1
0,07/07/2006,0,10.4460975,0,54.037033,07/07/2006,1,1,1
0,24/12/2010,0,10.4460975,0,54.037033,23/12/2010,1,1,1
0,07/12/2013,0,7.6331613,0,51.0997192,04/12/2013,1,1,1
0,/01/1984,0,13.2846999,0,52.4937726,/01/1984,1,1,1
0,/07/1984,0,13.3757497,0,52.5088885,/07/1984,1,1,1
0,/08/1985,0,13.3757497,0,52.5088885,/08/1985,1,1,1
0,22/11/1984,0,-98.49149240000001,0,29.4228655,22/11/1984,1,1,1
0,/08/1985,0,-98.49149240000001,0,29.4228655,/08/1985,1,1,1
0,25/01/2004,0,20.9019978,0,37.7429399,22/01/2004,1,1,1
0,11/08/1956,0,-61.7861801,0,16.31891,11/08/1956,1,1,1
0,20/08/1970,0,-61.7861801,0,16.31891,20/08/1970,1,1,1
0,27/08/1990,0,-61.7861801,0,16.31891,27/08/1990,1,1,1
0,25/09/2010,0,-89.89494429999999,0,16.9151753,25/09/2010,1,1,1
0,27/07/1990,0,-58.53414609999999,0,-34.5072797,27/07/1990,1,1,1
0,09/09/1971,0,-98.21958049999999,0,18.9664316,09/09/1971,1,1,1
0,28/05/2008,0,-87.3686659,0,13.2011643,28/05/2008,1,1,1
0,19/03/1981,0,114.2044645,0,22.3224471,19/03/1981,1,1,1
0,29/05/1975,0,72.9276829,0,19.1107737,29/05/1975,1,1,1
0,03/12/1980,0,79.47601329999999,0,11.5432364,03/12/1980,1,1,1
0,24/09/1981,0,86.167546,0,22.0238764,24/09/1981,1,1,1
0,13/10/1984,0,82.991586,0,25.269076,13/10/1984,1,1,1
0,17/10/2000,0,80.65519189999999,0,16.5101683,17/10/2000,1,1,1
0,28/05/2001,0,72.836039,0,21.1492468,28/05/2001,1,1,1
0,15/11/2007,0,88.8766899,0,22.3626859,15/11/2007,1,1,1
0,11/02/1990,0,-8.2696074,0,52.2681329,11/02/1990,1,1,1
0,08/01/2005,0,-6.180611,0,53.2982612,07/01/2005,1,1,1
0,/09/1963,0,139.8421525,0,35.8190837,/09/1963,1,1,1
0,/09/1968,0,130.5500087,0,31.5705398,/09/1968,1,1,1
