3423,19/11/1999,1,-95.094708,0,29.5403699,17/11/1999
1000,/12/1986,1,-58.40888640000001,0,-34.6103294,/12/1986
1000,/01/1987,1,-58.42375200000001,10000,-34.6011716,/01/1987
430,27/12/2000,1,-58.3815591,0,-34.6036844,27/12/2000
7510,31/10/2012,1,-58.3815591,0,-34.6036844,29/10/2012
0,/04/1982,1,153.4118141,6864,-27.9609136,/04/1982
0,/03/1988,1,153.1755074,20417,-27.6623065,/03/1988
2500104,07/11/1994,1,151.2483433,0,-33.8731099,07/11/1994
400045,/12/1995,1,145.35102,84000,-38.028513,/12/1995
15611,/12/1996,1,151.2110288,140000,-32.6034202,/12/1996
2672,23/03/1999,1,114.1270123,200000,-21.9288084,19/03/1999
6024,14/04/1999,1,151.1746559,1500000,-33.8880158,14/04/1999
200,13/03/2000,1,145.265874,90000,-38.04089,27/02/2000
0,16/01/2001,1,151.2140896,6600,-33.8799386,16/01/2001
27,18/01/2001,1,153.1755074,0,-27.6623065,18/01/2001
0,09/01/2003,1,151.5578908,0,-33.1947491,09/01/2003
0,31/01/2004,1,151.2483433,50000,-33.8731099,24/01/2004
600,02/12/2005,1,149.153007,15000,-35.2302293,02/12/2005
12000,21/11/2008,1,152.8623409,450000,-27.6016682,15/11/2008
15000,28/05/2009,1,153.1755074,60000,-27.6623065,19/05/2009
0,21/03/2010,1,146.0630818,0,-34.29087680000001,21/03/2010
7300,05/02/2011,1,144.664035,2500000,-37.879697,02/02/2011
6000,24/02/2015,1,153.1755074,546000,-27.6623065,22/02/2015
300,14/11/2002,1,13.0407066,0,47.8233056,14/11/2002
0,08/09/2004,1,-82.64828090000002,0,27.7435096,25/08/2004
1500,25/10/2005,1,-82.64828090000002,0,27.7435096,19/10/2005
0,24/10/2012,1,-82.64828090000002,0,27.7435096,24/10/2012
880,08/09/2004,1,-59.56810710000001,5000,13.2526003,08/09/2004
0,01/03/1990,1,4.3639297,90000,51.1522562,28/02/1990
40,08/07/2014,1,23.2994222,545000,42.6783425,08/07/2014
0,06/04/1997,1,-113.8609167,10000,52.3253846,04/04/1997
20,24/08/2011,1,-81.7479938,0,44.07608159999999,21/08/2011
0,29/08/2011,1,-66.7275068,0,45.93475129999999,28/08/2011
250000,24/09/1993,1,113.9335654,286370,22.5758302,24/09/1993
90100,14/04/2003,1,113.9335654,0,22.5758302,14/04/2003
2481,28/02/2005,1,87.63651899999999,0,29.0857603,28/02/2005
12,/10/2006,1,113.9335654,0,22.5758302,/10/2006
93006,08/08/2008,1,116.3207535,73000,30.8949938,28/07/2008
126000,28/10/2012,1,110.3388,197000,20.03704,28/10/2012
3000,15/07/2013,1,113.9335654,253000,22.5758302,13/07/2013
10000,14/03/2014,1,104.06012,50000,30.648676,12/03/2014
25000,09/04/2015,1,103.1008504,130000,25.2623344,06/04/2015
540,17/06/1983,1,-74.8022199,0,10.9493912,17/06/1983
1074,16/10/2005,1,-84.1634313,20000,9.4337671,01/10/2005
192488,02/11/2007,1,-76.6480219,500000,20.3883565,28/10/2007
45496,25/08/2012,1,-75.2073621,0,20.1488876,25/08/2012
0,01/03/1990,1,12.541152,10000,55.64637399999999,28/02/1990
0,27/10/2002,1,9.9747,0,57.024065,27/10/2002
0,28/10/2013,1,11.3619283,0,55.4209363,27/10/2013
