3600,08/03/2010,51,32.497775,0,37.854397,08/03/2010
20200,13/10/1993,53,145.3899336,5000,-6.081993499999999,13/10/1993
45750,04/04/1991,53,-78.4980037,0,-7.1787091,04/04/1991
119,26/05/1957,53,31.4875699,0,40.720793,26/05/1957
100,09/07/1956,53,23.7141196,0,38.0397842,09/07/1956
150,13/08/1951,54,29.0598333,0,40.1833106,13/08/1951
8411,19/02/1967,54,112.6199246,0,-7.993379999999999,19/02/1967
86806,19/08/1992,54,73.0046212,130000,40.9489076,19/08/1992
0,13/01/1960,57,-71.5330946,0,-16.3998901,13/01/1960
0,02/05/1971,57,30.2980774,0,37.7317025,02/05/1971
44465,09/10/1995,58,-104.2380636,0,20.2748286,09/10/1995
68,22/09/1939,60,31.4194708,0,41.2819098,22/09/1939
27000,17/01/1994,60,-118.4668091,30000000,33.9810276,17/01/1994
0,/06/1961,60,47.0571193,0,38.4703541,/06/1961
0,23/05/1960,61,-154.9710279,0,19.5545944,23/05/1960
40200,09/02/1967,61,-75.2939897,600,2.9336211,09/02/1967
250,03/01/1952,62,32.5288799,0,37.8844676,03/01/1952
3757,18/10/1989,62,-122.485965,5600000,37.7554159,18/10/1989
97,23/02/1969,64,118.9713221,0,-3.542499,23/02/1969
1000,09/02/1971,65,-93.29748529999999,535000,44.9521807,09/02/1971
6300,24/10/1980,65,-96.7239865,0,16.908683,24/10/1980
137660,06/03/2007,67,102.47895,200000,-0.3515499,06/03/2007
40100,23/11/1977,70,-64.2064994,80000,-31.3856238,23/11/1977
0,/02/1965,71,99.089536,0,2.928373,/02/1965
100,11/04/1967,71,119.007941,0,-3.4809926,11/04/1967
15700,26/12/2004,71,98.538124,500000,10.04994,26/12/2004
237,11/06/2012,73,69.1442424,0,34.5837224,11/06/2012
0,/08/1946,73,-69.9011179,0,18.5285881,/08/1946
43674,03/10/1974,78,-76.909312,10000,-12.1981364,03/10/1974
560,25/04/2015,78,84.0180642,0,27.2590444,25/04/2015
5063,26/12/2004,80,100.3004762,500000,5.3774881,26/12/2004
20100,27/06/1966,80,87.42460489999999,1000,26.4406659,27/06/1966
744821,07/09/2012,81,103.140972,1000000,24.91469,07/09/2012
200,21/05/1950,83,-71.9847338,0,-13.5349436,21/05/1950
90218,07/10/1995,84,111.1370075,0,-8.080174399999999,07/10/1995
2348973,08/07/1971,85,-71.62201,236400,-33.0519512,08/07/1971
0,//1980,87,-122.4007418,5000,37.8015774,//1980
160240,01/10/1995,94,32.846068,205800,40.007122,01/10/1995
0,18/03/1914,94,140.4881388,0,39.1564048,18/03/1914
123887,22/07/2013,95,102.8683452,1000000,34.9457299,22/07/2013
267,//1962,97,32.5119373,0,37.837074,//1962
2000,10/06/1956,100,69.2517508,25000,34.5487781,10/06/1956
0,11/11/1922,100,-70.63091179999999,0,-33.4533068,11/11/1922
0,//1972,100,72.5167045,0,23.0020117,//1972
477894,28/03/1999,100,78.0383901,2000,30.278245,28/03/1999
152138,07/12/2016,100,96.2561762,0,5.231664299999999,07/12/2016
0,21/01/1909,100,-5.3380323,0,35.5887482,21/01/1909
240600,29/07/1980,100,80.1815019,245000,28.9658984,29/07/1980
27214,26/12/2004,102,72.7430576,470100,4.1917224,26/12/2004
0,//1928,103,24.0633627,0,38.1615297,//1928
204714,04/06/2000,103,101.451179,41000,0.511617,04/06/2000
5510,20/03/1966,104,30.2474535,1500,0.6548417,20/03/1966
62485,18/01/1964,107,120.3712589,0,23.8991789,18/01/1964
0,14/04/1928,107,26.9178748,0,43.2812272,14/04/1928
0,/07/1962,112,-76.5357219,0,3.2678043,/07/1962
575200,18/09/2011,112,88.59564429999999,0,27.2810009,18/09/2011
219,21/07/1956,113,70.0362648,0,23.1192878,21/07/1956
92725,26/10/2015,115,70.4424473,0,37.5462854,26/10/2015
0,//1918,116,-66.6133213,0,18.4338406,//1918
0,11/03/1933,116,-74.226406,38500,39.5805204,11/03/1933
525,06/02/2016,117,120.25531,0,23.000378,06/02/2016
108356,17/10/1966,120,-122.4442972,15000,38.2668735,17/10/1966
17196,01/08/1989,120,106.813005,0,-6.393765999999999,01/08/1989
310100,15/04/1979,121,19.2618917,450000,42.4429281,15/04/1979
139720,03/05/1965,125,-89.19916119999999,35000,13.6928799,03/05/1965
17100,26/11/1987,125,115.1932554,5000,-8.7797875,26/11/1987
34319,26/04/1990,126,94.90110430000001,58350,36.387695,26/04/1990
0,04/08/1928,128,124.8298654,0,1.44951,04/08/1928
339792,02/09/2009,128,112.621789,160000,-7.958672899999999,02/09/2009
7000,31/01/1991,130,70.5679107,0,34.5043728,31/01/1991
7000,29/10/1976,133,107.1055319,0,-6.3052078,29/10/1976
200,16/03/1956,136,35.9854677,0,33.8646676,16/03/1956
0,22/05/1960,138,141.4312233,140000,38.4342009,22/05/1960
2428,12/05/2015,138,85.32440249999999,0,27.6843851,12/05/2015
115139,07/09/1999,143,23.78657,4200000,38.120638,07/09/1999
349978,23/06/2001,145,-71.5330946,300000,-16.3998901,23/06/2001
1589600,28/06/1998,145,35.8072238,550000,37.4499406,28/06/1998
800,19/04/1938,149,34.261867,0,39.263957,19/04/1938
0,04/10/1913,150,-71.98714570000001,0,-13.5154539,04/10/1913
3216,01/10/1969,150,-71.52908359999999,5000,-16.4373788,01/10/1969
25850,24/01/1981,150,104.0831099,0,30.7557697,24/01/1981
40000,09/07/1950,150,-73.1230616,0,7.1341963,09/07/1950
29,28/07/1957,160,-99.8642883,25000,16.8686621,28/07/1957
0,01/04/1946,165,-154.9710279,25000,19.5545944,01/04/1946
75320,28/10/2008,166,67.35068679999999,10000,30.7197484,28/10/2008
25638,17/02/1996,166,106.8083769,4200,-6.172022999999999,17/02/1996
12789,18/08/1994,171,0.1414316,0,35.4284358,18/08/1994
0,//1941,174,-99.15719299999999,0,19.4209179,//1941
10000,30/07/1970,176,47.0571193,8000,38.4703541,30/07/1970
290520,01/05/2003,177,29.086452,135000,41.004604,01/05/2003
52272,11/12/1967,177,72.8776559,400,19.0759837,11/12/1967
6179,01/09/1992,179,-86.4936531,25000,12.7754757,01/09/1992
1482275,03/03/1985,180,-71.62201,1500000,-33.0519512,03/03/1985
301500,21/02/2011,181,172.631093,15000000,-43.510095,21/02/2011
326073,22/07/1967,183,-100.9197982,3000,34.3275516,22/07/1967
0,02/01/1902,185,-89.55199239999999,0,13.5132038,02/01/1902
3975,19/08/1977,185,107.08913,1200,-6.307441,19/08/1977
984,16/08/1958,191,51.43510389999999,0,35.75888279999999,16/08/1958
2198785,20/04/2013,198,123.4244678,6800000,41.8204788,20/04/2013
0,30/01/1943,200,-77.04414140000002,0,-11.9803224,30/01/1943
0,/08/1967,200,121.0469028,0,14.5506214,/08/1967
0,14/05/1942,200,-79.9234335,0,-2.1694384,14/05/1942
0,15/08/1968,200,119.8656099,0,-0.6914002,15/08/1968
49399,16/02/1994,207,104.0787299,170476,-5.03704,16/02/1994
0,//1981,212,72.5167045,0,23.0020117,//1981
16096,23/07/1943,213,110.3806102,0,-7.8136052,23/07/1943
0,//1928,220,-71.6466863,0,-35.42452919999999,//1928
55563,15/01/1968,224,12.8677254,250000,37.8091724,15/01/1968
882,//1931,231,44.6259236,0,40.2772654,//1931
