affected,end_date,deaths,lon,damage,lat,start_date,extra
NULL,1915,NULL,20.6,NULL,38.4,1915,{'Location': 'IONIAN SEA'}
NULL,1915,6.0,-169.66,NULL,-14.18,1915,{'Location': 'MANUA ISLANDS;AMERICAN SAMOA'}
NULL,1915,NULL,133.695,NULL,-3.644,1915,{'Location': 'KAIMANA'}
NULL,1915,NULL,20.7,NULL,38.5,1915,{'Location': 'IONIAN SEA'}
NULL,1915,NULL,143.95555,NULL,-6.314992999999999,1915,{'Location': 'HUON GULF;SOLOMON SEA'}
NULL,1915,NULL,-89,NULL,14,1915,{'Location': 'EL SALVADOR'}
NULL,1915,NULL,142.9,NULL,38.3,1915,{'Location': 'SANRIKU'}
NULL,1915,NULL,136,NULL,-1,1915,{'Location': 'NW. IRIAN JAYA'}
NULL,1915,NULL,119.5,NULL,18,1915,{'Location': 'W. LUZON ISLAND'}
NULL,1916,NULL,152.548,NULL,-4.739,1916,{'Location': 'BISMARCK SEA'}
NULL,1916,NULL,-85.65504709999999,NULL,10.5771919,1916,{'Location': 'COSTA RICA-PANAMA'}
NULL,1916,NULL,-82,25000.0,9.6,1916,{'Location': 'BOCAS DEL TORO'}
NULL,1916,NULL,15.233,NULL,38.817,1916,{'Location': 'STROMBOLI ISLAND'}
NULL,1916,NULL,12.667,NULL,43.967,1916,{'Location': 'CENTRAL ADRIATIC'}
NULL,1916,NULL,-67.77,NULL,10.46,1916,{'Location': 'OCUMARE DE LA COSTA DE ORO'}
NULL,1917,NULL,122.72,NULL,1.57,1917,{'Location': 'CELEBES SEA'}
NULL,1917,1500.0,116,NULL,-7,1917,{'Location': 'BALI SEA'}
NULL,1917,NULL,118.08,NULL,24.47,1917,{'Location': 'SOUTH CHINA SEA'}
NULL,1917,NULL,163,NULL,56.5,1917,{'Location': 'KAMCHATKA'}
2.0,1917,7.0,125,NULL,6,1917,{'Location': 'CELEBES SEA'}
NULL,1917,NULL,104.5,NULL,-0.25,1917,{'Location': 'LINGA ARCHIPELAGO'}
NULL,1917,NULL,116.6,NULL,-3.7,1917,{'Location': 'JAVA'}
NULL,1917,NULL,-177,NULL,-29.2,1917,{'Location': 'KERMADEC ISLANDS'}
NULL,1917,NULL,121.6,NULL,23.2,1917,{'Location': 'TAIWAN'}
NULL,1917,4.0,-173,NULL,-15.5,1917,{'Location': 'SAMOA ISLANDS'}
NULL,1917,NULL,143.5,NULL,-3,1917,{'Location': 'BISMARCK SEA'}
NULL,1917,2.0,-134.147,NULL,58.204,1917,{'Location': 'TAKU INLET;JUNEAU'}
NULL,1917,NULL,128.7,NULL,-3.6,1917,{'Location': 'BANDA SEA'}
NULL,1917,NULL,-153.9704329,NULL,-16.8088383,1917,{'Location': 'MAUPIHAA'}
NULL,1917,NULL,-177.5,NULL,-29,1917,{'Location': 'KERMADEC ISLANDS'}
9000.0,1917,2000.0,-63.583,NULL,44.633,1917,{'Location': 'HALIFAX;NOVA SCOTIA'}
NULL,1918,2000.0,117.2,NULL,23.5,1918,{'Location': 'GUANGDONG PROVINCE'}
NULL,1918,NULL,-71.5,NULL,-28.5,1918,{'Location': 'NORTHERN CHILE'}
NULL,1918,NULL,125.491,NULL,3.138,1918,{'Location': 'SULAWESI'}
NULL,1918,NULL,103,NULL,26.9,1918,{'Location': 'YUNNAN PROVINCE'}
NULL,1918,58.0,123,NULL,5.5,1918,{'Location': 'CELEBES SEA'}
14.0,1918,46.0,151.5,NULL,45.5,1918,{'Location': 'S. KURIL ISLANDS'}
NULL,1918,284.0,-67.5,8000000.0,18.5,1918,{'Location': 'PUERTO RICO: MONA PASSAGE'}
NULL,1918,NULL,-67.5,NULL,18.5,1918,{'Location': 'PUERTO RICO'}
NULL,1918,NULL,151.5,NULL,44.5,1918,{'Location': 'S. KURIL ISLANDS'}
NULL,1918,NULL,-71,NULL,-26,1918,{'Location': 'NORTHERN CHILE'}
NULL,1918,NULL,-19.020835,NULL,64.963051,1918,{'Location': 'ICELAND'}
NULL,1919,NULL,126,NULL,8,1919,{'Location': 'MINDANAO ISLAND;PHILIPPINES'}
NULL,1919,NULL,-176.6,NULL,-19.6,1919,{'Location': 'TONGA ISLANDS'}
NULL,1919,NULL,-155.5827818,NULL,19.8967662,1919,{'Location': 'HAWAII'}
NULL,1919,NULL,124.85,NULL,-9,1919,{'Location': 'TIMOR SEA'}
NULL,1919,NULL,125.491,NULL,3.138,1919,{'Location': 'SULAWESI'}
NULL,1919,NULL,-155.5827818,NULL,19.8967662,1919,{'Location': 'HAWAII'}
NULL,1919,NULL,-172.6,NULL,-19,1919,{'Location': 'TONGA ISLANDS'}
NULL,1919,NULL,-172.515,NULL,-18.352,1919,{'Location': 'TONGA ISLANDS'}
NULL,1919,NULL,153.714,NULL,-4.852,1919,{'Location': 'SOLOMON SEA'}
NULL,1919,4.0,15.213,NULL,38.789,1919,{'Location': 'STROMBOLI ISLAND'}
NULL,1919,NULL,-88.291,NULL,12.33,1919,{'Location': 'GULF OF FONSECA'}
NULL,1919,NULL,-71.6,NULL,10.6,1919,{'Location': 'LAGO DE MARACAIBO'}
NULL,1919,NULL,-155.9,NULL,19.23,1919,{'Location': 'ALIKA;HAWAII'}
NULL,1919,NULL,12.6,NULL,41.4,1919,{'Location': 'TYRRHENIAN SEA'}
NULL,1919,NULL,140.75,NULL,-2.55,1919,{'Location': 'NW. IRIAN JAYA'}
NULL,1919,NULL,33,NULL,44,1919,{'Location': 'CRIMEA'}
NULL,1920,NULL,122.92,NULL,0.87,1920,{'Location': 'N. MOLUCCAS ISLANDS'}
NULL,1920,NULL,150,NULL,-6.5,1920,{'Location': 'SOLOMON SEA'}
NULL,1920,NULL,-73.5,NULL,-38,1920,{'Location': 'CENTRAL CHILE'}
NULL,1920,NULL,-170,NULL,-15,1920,{'Location': 'PAGO PAGO;AMERICAN SAMOA'}
NULL,1920,NULL,168.53,NULL,-19.919,1920,{'Location': 'VANUATU ISLANDS'}
NULL,1920,NULL,104.9,NULL,36.7,1920,{'Location': 'CHINA: GANSU AND SHANXI PROVINCES'}
NULL,1920,NULL,19.5,NULL,40.5,1920,{'Location': 'ALBANIAN COASTS'}
NULL,1921,NULL,117.9,NULL,0.7,1921,{'Location': 'MAKASSAR STRAIT'}
NULL,1921,NULL,124.38,NULL,40.13,1921,{'Location': 'XIAOSI;DANDONG;LIAONING'}
NULL,1921,NULL,111,NULL,-11,1921,{'Location': 'JAVA'}
NULL,1921,NULL,127,NULL,8,1921,{'Location': 'PHILIPPINE TRENCH'}
NULL,1921,NULL,-155.5827818,NULL,19.8967662,1921,{'Location': 'HAWAII'}
NULL,1922,NULL,-73,NULL,-16.5,1922,{'Location': 'S. PERU'}
NULL,1922,NULL,143,NULL,-7,1922,{'Location': 'BISMARCK SEA'}
NULL,1922,NULL,128.9,NULL,-3.3,1922,{'Location': 'BANDA SEA'}
NULL,1922,5.0,124.1,NULL,10.2,1922,{'Location': 'CEBU ISLAND'}
NULL,1922,NULL,123.25,NULL,9,1922,{'Location': 'SULU SEA'}
NULL,1922,NULL,100.35,NULL,-1,1922,{'Location': 'SW. SUMATRA'}
NULL,1922,NULL,-90.065918,NULL,25.304304,1922,{'Location': 'GULF OF MEXICO'}
NULL,1922,NULL,95.2,NULL,5.5,1922,{'Location': 'LHOKNGA;ACEH'}
NULL,1922,NULL,23.2,NULL,37.5,1922,{'Location': 'AEGEAN SEA'}
7.0,1922,5.0,122,NULL,24.5,1922,{'Location': 'TAIWAN'}
NULL,1922,NULL,160.4312897,NULL,-40.8580795,1922,{'Location': 'TASMAN SEA'}
NULL,1922,NULL,-72,NULL,-28,1922,{'Location': 'NORTHERN CHILE'}
NULL,1922,900.0,-70.755,NULL,-28.553,1922,{'Location': 'NORTHERN CHILE'}
NULL,1922,NULL,173,NULL,-43,1922,{'Location': 'SE. NEW ZEALAND'}
NULL,1923,NULL,-124.5,NULL,40.8,1923,{'Location': 'N. CALIFORNIA'}
NULL,1923,6.0,161,3000000.0,54,1923,{'Location': 'KAMCHATKA'}
NULL,1923,NULL,-72.42,NULL,-35.33,1923,{'Location': 'CENTRAL CHILE'}
NULL,1923,NULL,124,NULL,6.5,1923,{'Location': 'MINDANAO ISLAND;PHILIPPINES'}
NULL,1923,NULL,-80.1,NULL,-26.3,1923,{'Location': 'SAN FELIX ISLAND'}
800.0,1923,36.0,162.5,NULL,56.5,1923,{'Location': 'KAMCHATKA'}
NULL,1923,NULL,-71.75,NULL,-28.75,1923,{'Location': 'NORTHERN CHILE'}
NULL,1923,NULL,-68.9259629,NULL,-22.4593853,1923,{'Location': 'NORTHERN CHILE'}
NULL,1923,NULL,141.8,NULL,35.4,1923,{'Location': 'KASHIMA;JAPAN'}
NULL,1923,NULL,125,NULL,9.3,1923,{'Location': 'BUTUAN;SULU SEA'}
NULL,1923,4.0,-73.5,NULL,40.6,1923,{'Location': 'ROCKAWAY BEACH;NY'}
NULL,1923,NULL,-70.3,NULL,-18.5,1923,{'Location': 'NORTHERN CHILE'}
NULL,1923,NULL,127.766922,NULL,35.907757,1923,{'Location': 'KOREA'}
90642.0,1923,144951.0,139.5,600000000.0,35.1,1923,{'Location': 'SAGAMI BAY'}
NULL,1923,NULL,140.2,NULL,34.9,1923,{'Location': 'RYUKYU ISLANDS'}
NULL,1923,1.0,-120.8958242,NULL,38.8375215,1923,{'Location': 'N. CALIFORNIA'}
NULL,1923,NULL,151.5,NULL,-4.5,1923,{'Location': 'BISMARCK SEA'}
NULL,1923,NULL,152,NULL,-5,1923,{'Location': 'NEW BRITAIN'}
NULL,1924,NULL,142.436,NULL,49.179,1924,{'Location': 'TATAR STRAIT'}
NULL,1924,NULL,140.5888856,NULL,47.9601604,1924,{'Location': 'TATAR STRAIT'}
NULL,1924,NULL,126.5,NULL,6.5,1924,{'Location': 'E. MINDANAO ISLAND'}
NULL,1924,NULL,140.5888856,NULL,47.9601604,1924,{'Location': 'TATAR STRAIT'}
NULL,1924,NULL,118,NULL,16,1924,{'Location': 'PHILIPPINES'}
NULL,1924,NULL,-155.5827818,NULL,19.8967662,1924,{'Location': 'HAWAII'}
NULL,1924,NULL,121.2626366,NULL,16.5662318,1924,{'Location': 'W. LUZON ISLAND'}
NULL,1924,NULL,157.5,NULL,-56,1924,{'Location': 'MACQUARIE ISLAND'}
NULL,1924,NULL,-176.567,NULL,-43.95,1924,{'Location': 'CHATHAM I.'}
4.0,1924,NULL,-73.983,NULL,40.567,1924,{'Location': 'CONEY ISLAND;NY'}
NULL,1924,NULL,-21.95,NULL,64.15,1924,{'Location': 'ICELAND: REYKJAVIK'}
NULL,1924,NULL,126.5,NULL,8.5,1924,{'Location': 'E. MINDANAO ISLAND'}
NULL,1925,NULL,115,NULL,-8,1925,{'Location': 'BANDA SEA'}
NULL,1925,NULL,-146,NULL,60,1925,{'Location': 'GULF OF ALASKA;AK'}
NULL,1925,NULL,-106.1,NULL,14.583,1925,{'Location': ''}
NULL,1925,17.0,122.7,NULL,9.3,1925,{'Location': 'W. LUZON ISLAND'}
NULL,1925,NULL,12.56738,NULL,41.87194,1925,{'Location': 'CALABRIAN ARC'}
NULL,1925,NULL,-71.5,NULL,-26,1925,{'Location': 'NORTHERN CHILE'}
NULL,1925,NULL,122.1,NULL,12.2,1925,{'Location': 'W. LUZON ISLAND'}
